shipment_id,product_id,supplier_id,origin_warehouse_id,destination_warehouse_id,transport_mode,quantity_units,shipment_value_usd,ship_date,planned_delivery_date,actual_delivery_date,planned_transit_days,actual_transit_days,delay_days,is_delayed,status,disruption_cause,freight_cost_usd,carrier_name
SHP-01357,PRD-0022,SUP-014,WH-002,WH-005,Ocean Freight,61,29304.4,2024-06-21,2024-07-20,2024-07-22,29,31.0,0,False,Delivered,,4796.9,UPS
SHP-01358,PRD-0058,SUP-006,WH-002,WH-007,Multimodal,139,27221.76,2024-10-03,2024-10-25,2024-10-27,22,24.0,0,False,Delivered,,752.79,FedEx
SHP-01359,PRD-0005,SUP-011,WH-007,WH-001,Rail,172,304565.56,2024-08-22,2024-09-03,2024-09-14,12,23.0,11,True,Delivered,Taiwan Strait Tension,11809.97,Maersk
SHP-01360,PRD-0007,SUP-002,WH-006,WH-007,Road,341,594134.53,2023-09-19,2023-09-29,2023-10-01,10,12.0,0,False,Delivered,Suez Canal Delay,1163.76,Kuehne+Nagel
SHP-01361,PRD-0065,SUP-003,WH-007,WH-003,Multimodal,474,706198.38,2024-08-27,2024-09-16,2024-09-17,20,21.0,0,False,Delivered,,5853.66,MSC
SHP-01362,PRD-0026,SUP-009,WH-006,WH-007,Road,99,182118.42,2023-06-02,2023-06-03,2023-06-03,1,1.0,0,False,Delivered,,11480.49,DB Schenker
SHP-01363,PRD-0056,SUP-006,WH-006,WH-003,Ocean Freight,44,41154.52,2023-07-07,2023-08-03,2023-08-05,27,29.0,0,False,Delivered,Rotterdam Port Strike,10730.01,FedEx
SHP-01364,PRD-0064,SUP-013,WH-006,WH-005,Road,64,114172.16,2023-06-19,2023-06-20,2023-06-21,1,2.0,1,True,Delivered,Rotterdam Port Strike,1517.54,Maersk
SHP-01365,PRD-0062,SUP-013,WH-002,WH-001,Ocean Freight,314,601733.9,2023-06-12,2023-06-27,2023-07-08,15,26.0,11,True,Delivered,,7665.96,Kuehne+Nagel
SHP-01366,PRD-0045,SUP-002,WH-007,WH-003,Multimodal,270,208240.2,2023-05-31,2023-06-25,2023-06-26,25,26.0,0,False,Delivered,,651.93,MSC
SHP-01367,PRD-0018,SUP-006,WH-006,WH-001,Air Freight,462,394049.04,2024-07-13,2024-07-17,2024-07-19,4,6.0,0,False,Delivered,,5469.55,XPO Logistics
SHP-01368,PRD-0004,SUP-010,WH-005,WH-001,Multimodal,252,502054.56,2023-08-27,2023-09-04,,8,,6,True,Delayed,,4938.93,MSC
SHP-01369,PRD-0004,SUP-010,WH-002,WH-003,Road,466,928402.48,2023-07-04,2023-07-09,,5,,9,True,Delayed,Rotterdam Port Strike,7595.33,FedEx
SHP-01370,PRD-0063,SUP-002,WH-005,WH-001,Multimodal,35,32142.6,2023-06-19,2023-07-09,2023-07-11,20,22.0,0,False,Delivered,Rotterdam Port Strike,4153.59,UPS
SHP-01371,PRD-0002,SUP-004,WH-006,WH-004,Ocean Freight,292,582446.56,2023-08-23,2023-09-13,2023-09-12,21,20.0,0,False,Delivered,,9706.44,CMA CGM
SHP-01372,PRD-0053,SUP-011,WH-001,WH-007,Rail,347,285476.9,2024-05-14,2024-05-31,,17,,28,True,Delayed,Hurricane Season,10116.42,DB Schenker
SHP-01373,PRD-0042,SUP-002,WH-005,WH-004,Rail,137,97793.34,2023-07-06,2023-07-17,2023-07-19,11,13.0,0,False,Delivered,,10861.25,DB Schenker
SHP-01374,PRD-0063,SUP-002,WH-006,WH-007,Road,487,447241.32,2023-01-27,2023-01-30,,3,,1,True,Delayed,,5462.46,DHL
SHP-01375,PRD-0016,SUP-005,WH-002,WH-001,Multimodal,214,287031.78,2024-10-07,2024-10-31,2024-10-31,24,24.0,0,False,Delivered,,8084.01,XPO Logistics
SHP-01376,PRD-0066,SUP-005,WH-005,WH-007,Road,44,67494.68,2023-08-22,2023-08-27,,5,,4,True,Delayed,,6488.73,MSC
SHP-01377,PRD-0033,SUP-008,WH-003,WH-006,Air Freight,457,762801.55,2023-04-02,2023-04-04,,2,,0,False,Lost,,3227.65,DB Schenker
SHP-01378,PRD-0027,SUP-002,WH-004,WH-007,Rail,140,167176.8,2023-04-21,2023-05-16,2023-05-16,25,25.0,0,False,Delivered,,4954.02,XPO Logistics
SHP-01379,PRD-0018,SUP-006,WH-001,WH-004,Rail,73,62263.16,2023-04-07,2023-04-17,2023-04-19,10,12.0,0,False,Delivered,,9320.94,DB Schenker
SHP-01380,PRD-0013,SUP-011,WH-001,WH-006,Multimodal,389,506968.14,2023-11-22,2023-11-30,2023-11-29,8,7.0,0,False,Delivered,,7366.75,MSC
SHP-01381,PRD-0009,SUP-001,WH-003,WH-005,Multimodal,499,116077.38,2024-06-12,2024-07-07,2024-07-06,25,24.0,0,False,Delivered,,13631.79,Maersk
SHP-01382,PRD-0020,SUP-008,WH-002,WH-007,Ocean Freight,63,18204.48,2024-02-15,2024-03-29,2024-03-31,43,45.0,0,False,Delivered,,11851.7,UPS
SHP-01383,PRD-0071,SUP-005,WH-001,WH-004,Road,307,463391.94,2024-09-29,2024-10-04,2024-10-04,5,5.0,0,False,Delivered,,6058.25,XPO Logistics
SHP-01384,PRD-0067,SUP-012,WH-007,WH-004,Ocean Freight,35,20251.0,2024-03-26,2024-04-28,2024-05-20,33,55.0,22,True,Delivered,,1837.56,CMA CGM
SHP-01385,PRD-0035,SUP-002,WH-007,WH-001,Road,46,68420.86,2024-09-05,2024-09-11,2024-09-10,6,5.0,0,False,Delivered,Taiwan Strait Tension,7222.32,DB Schenker
SHP-01386,PRD-0047,SUP-007,WH-003,WH-006,Rail,306,202951.44,2024-11-30,2024-12-22,2024-12-22,22,22.0,0,False,Delivered,,4046.6,UPS
SHP-01387,PRD-0056,SUP-006,WH-004,WH-007,Ocean Freight,162,151523.46,2024-09-05,2024-09-22,2024-09-23,17,18.0,0,False,Delivered,Taiwan Strait Tension,8049.22,FedEx
SHP-01388,PRD-0018,SUP-006,WH-004,WH-002,Rail,220,187642.4,2023-07-03,2023-07-25,2023-07-27,22,24.0,0,False,Delivered,Rotterdam Port Strike,940.03,DB Schenker
SHP-01389,PRD-0022,SUP-014,WH-004,WH-003,Rail,466,223866.4,2023-09-26,2023-10-15,2023-10-17,19,21.0,0,False,Delivered,,631.93,Kuehne+Nagel
SHP-01390,PRD-0017,SUP-004,WH-006,WH-001,Ocean Freight,199,312706.61,2023-11-12,2023-12-16,2023-12-16,34,34.0,0,False,Delivered,,4019.71,DB Schenker
SHP-01391,PRD-0030,SUP-005,WH-005,WH-002,Rail,127,101296.47,2024-01-26,2024-02-10,,15,,7,True,Delayed,,13895.21,Maersk
SHP-01392,PRD-0059,SUP-004,WH-002,WH-001,Air Freight,461,139789.03,2024-12-12,2024-12-15,2024-12-17,3,5.0,0,False,Delivered,,7279.8,Kuehne+Nagel
SHP-01393,PRD-0017,SUP-004,WH-001,WH-005,Road,373,586128.47,2023-11-15,2023-11-25,2023-11-24,10,9.0,0,False,Delivered,,14755.71,MSC
SHP-01394,PRD-0034,SUP-014,WH-001,WH-002,Multimodal,374,416508.84,2024-01-17,2024-01-25,,8,,4,True,Delayed,,7519.11,XPO Logistics
SHP-01395,PRD-0027,SUP-002,WH-003,WH-004,Rail,149,177923.88,2023-05-11,2023-05-26,2023-05-25,15,14.0,0,False,Delivered,,6802.51,DB Schenker
SHP-01396,PRD-0006,SUP-008,WH-006,WH-001,Ocean Freight,138,2271.48,2023-09-27,2023-10-21,2023-10-20,24,23.0,0,False,Delivered,,3586.35,Kuehne+Nagel
SHP-01397,PRD-0041,SUP-013,WH-003,WH-004,Multimodal,198,385044.66,2023-12-17,2024-01-06,2024-01-18,20,32.0,12,True,Delivered,,14754.34,XPO Logistics
SHP-01398,PRD-0028,SUP-010,WH-004,WH-007,Air Freight,395,197488.15,2023-06-29,2023-07-02,2023-07-03,3,4.0,0,False,Delivered,,14703.23,FedEx
SHP-01399,PRD-0015,SUP-012,WH-004,WH-005,Rail,442,559523.38,2023-02-18,2023-03-13,2023-04-22,23,63.0,40,True,Delivered,Chinese New Year Congestion,13224.81,MSC
SHP-01400,PRD-0032,SUP-009,WH-001,WH-006,Multimodal,327,175844.25,2023-05-24,2023-06-18,2023-06-20,25,27.0,0,False,Delivered,,11054.91,MSC
SHP-01401,PRD-0057,SUP-013,WH-004,WH-005,Rail,25,36864.0,2024-04-06,2024-04-22,2024-04-22,16,16.0,0,False,Delivered,,3036.1,XPO Logistics
SHP-01402,PRD-0051,SUP-001,WH-006,WH-003,Rail,44,45964.16,2024-07-05,2024-07-20,2024-07-19,15,14.0,0,False,Delivered,,9179.76,DB Schenker
SHP-01403,PRD-0024,SUP-012,WH-004,WH-002,Road,267,531567.63,2023-09-10,2023-09-14,,4,,7,True,Delayed,Suez Canal Delay,12480.2,FedEx
SHP-01404,PRD-0041,SUP-013,WH-003,WH-007,Ocean Freight,376,731195.92,2024-10-01,2024-10-29,2024-10-28,28,27.0,0,False,Delivered,,13114.29,Kuehne+Nagel
SHP-01405,PRD-0007,SUP-002,WH-006,WH-002,Air Freight,499,869422.67,2024-04-30,2024-05-06,2024-05-07,6,7.0,0,False,Delivered,,5520.07,FedEx
SHP-01406,PRD-0035,SUP-002,WH-006,WH-007,Ocean Freight,411,611325.51,2024-03-13,2024-03-30,2024-03-30,17,17.0,0,False,Delivered,,8376.57,Maersk
SHP-01407,PRD-0049,SUP-005,WH-002,WH-003,Road,386,33246.18,2024-10-19,2024-10-22,2024-10-23,3,4.0,0,False,Delivered,,5912.75,DB Schenker
SHP-01408,PRD-0013,SUP-011,WH-001,WH-004,Road,240,312782.4,2024-08-23,2024-08-28,,5,,2,True,Delayed,Taiwan Strait Tension,10279.15,FedEx
SHP-01409,PRD-0058,SUP-006,WH-007,WH-003,Road,473,92632.32,2024-01-21,2024-01-31,2024-01-31,10,10.0,0,False,Delivered,Red Sea Crisis,3215.28,XPO Logistics
SHP-01410,PRD-0040,SUP-010,WH-001,WH-004,Air Freight,67,74337.84,2024-10-26,2024-11-01,2024-10-31,6,5.0,0,False,Delivered,,14782.89,XPO Logistics
SHP-01411,PRD-0023,SUP-003,WH-001,WH-002,Air Freight,295,225427.2,2024-05-26,2024-05-31,2024-05-30,5,4.0,0,False,Delivered,,13877.02,CMA CGM
SHP-01412,PRD-0023,SUP-003,WH-005,WH-004,Air Freight,246,187983.36,2023-05-30,2023-06-01,,2,,0,True,Delayed,,6622.76,MSC
SHP-01413,PRD-0014,SUP-002,WH-002,WH-005,Ocean Freight,206,140654.74,2023-02-16,2023-03-03,2023-03-04,15,16.0,0,False,Delivered,Chinese New Year Congestion,11993.52,FedEx
SHP-01414,PRD-0042,SUP-002,WH-006,WH-003,Air Freight,396,282672.72,2023-03-05,2023-03-11,2023-03-10,6,5.0,0,False,Delivered,,901.0,Kuehne+Nagel
SHP-01415,PRD-0073,SUP-007,WH-007,WH-005,Rail,414,281064.6,2023-10-10,2023-10-24,2023-10-25,14,15.0,0,False,Delivered,,1645.34,Maersk
SHP-01416,PRD-0030,SUP-005,WH-005,WH-006,Rail,497,396412.17,2023-07-23,2023-08-14,2023-08-15,22,23.0,0,False,Delivered,,11184.48,DB Schenker
SHP-01417,PRD-0012,SUP-007,WH-004,WH-006,Road,57,109957.56,2024-03-24,2024-03-25,2024-03-27,1,3.0,0,False,Delivered,,1292.62,DB Schenker
SHP-01418,PRD-0027,SUP-002,WH-004,WH-005,Ocean Freight,324,386894.88,2024-01-15,2024-02-17,2024-02-18,33,34.0,0,False,Delivered,,12305.58,FedEx
SHP-01419,PRD-0031,SUP-015,WH-006,WH-005,Air Freight,283,43683.88,2024-09-25,2024-09-27,,2,,1,True,Delayed,,10939.11,DB Schenker
SHP-01420,PRD-0029,SUP-010,WH-007,WH-005,Air Freight,359,377072.06,2023-06-13,2023-06-19,2023-06-18,6,5.0,0,False,Delivered,,9974.1,Kuehne+Nagel
SHP-01421,PRD-0038,SUP-003,WH-004,WH-003,Road,203,259405.58,2024-09-21,2024-09-27,,6,,3,True,Delayed,,545.93,DHL
SHP-01422,PRD-0058,SUP-006,WH-006,WH-004,Rail,164,32117.76,2023-05-10,2023-05-24,2023-05-24,14,14.0,0,False,Delivered,,14671.11,XPO Logistics
SHP-01423,PRD-0043,SUP-015,WH-005,WH-002,Rail,243,116909.73,2023-01-06,2023-01-18,2023-01-17,12,11.0,0,False,Delivered,,4503.65,MSC
SHP-01424,PRD-0027,SUP-002,WH-006,WH-002,Air Freight,418,499142.16,2024-11-18,2024-11-23,2024-11-22,5,4.0,0,False,Delivered,,12554.83,XPO Logistics
SHP-01425,PRD-0024,SUP-012,WH-004,WH-003,Rail,310,617175.9,2023-05-29,2023-06-20,2023-06-26,22,28.0,6,True,Delivered,,1301.83,Maersk
SHP-01426,PRD-0057,SUP-013,WH-004,WH-001,Ocean Freight,200,294912.0,2024-12-25,2025-01-24,2025-01-25,30,31.0,0,False,Delivered,,7394.38,Maersk
SHP-01427,PRD-0004,SUP-010,WH-007,WH-001,Air Freight,304,605653.12,2023-11-23,2023-11-29,,6,,5,True,Delayed,,467.31,Maersk
SHP-01428,PRD-0035,SUP-002,WH-004,WH-006,Ocean Freight,152,226086.32,2023-03-06,2023-04-14,2023-04-14,39,39.0,0,False,Delivered,,12744.75,Kuehne+Nagel
SHP-01429,PRD-0028,SUP-010,WH-007,WH-003,Ocean Freight,103,51496.91,2023-07-01,2023-07-25,2023-08-31,24,61.0,37,True,Delivered,Rotterdam Port Strike,2581.58,FedEx
SHP-01430,PRD-0044,SUP-015,WH-001,WH-002,Road,43,28855.15,2024-04-08,2024-04-15,2024-04-16,7,8.0,0,False,Delivered,,1071.98,UPS
SHP-01431,PRD-0015,SUP-012,WH-007,WH-006,Ocean Freight,65,82282.85,2024-07-29,2024-08-15,2024-08-17,17,19.0,0,False,Delivered,,14719.61,MSC
SHP-01432,PRD-0006,SUP-008,WH-006,WH-005,Air Freight,301,4954.46,2023-11-19,2023-11-24,2023-11-26,5,7.0,0,False,Delivered,,2215.23,Maersk
SHP-01433,PRD-0037,SUP-014,WH-007,WH-006,Ocean Freight,344,38214.96,2023-02-03,2023-03-18,2023-04-12,43,68.0,25,True,Delivered,,1482.03,XPO Logistics
SHP-01434,PRD-0029,SUP-010,WH-007,WH-002,Air Freight,294,308799.96,2024-08-10,2024-08-16,2024-08-18,6,8.0,0,False,Delivered,,8681.65,DB Schenker
SHP-01435,PRD-0017,SUP-004,WH-002,WH-006,Ocean Freight,416,653698.24,2023-12-19,2024-01-10,,22,,0,False,Cancelled,,10870.07,CMA CGM
SHP-01436,PRD-0051,SUP-001,WH-006,WH-001,Ocean Freight,322,336374.08,2024-04-30,2024-05-26,,26,,6,True,Delayed,,6168.57,CMA CGM
SHP-01437,PRD-0017,SUP-004,WH-004,WH-005,Rail,480,754267.2,2023-03-12,2023-03-28,2023-03-28,16,16.0,0,False,Delivered,,2440.48,XPO Logistics
SHP-01438,PRD-0042,SUP-002,WH-005,WH-001,Road,138,98507.16,2023-03-03,2023-03-04,,1,,0,False,Lost,,13386.74,XPO Logistics
SHP-01439,PRD-0020,SUP-008,WH-001,WH-006,Air Freight,80,23116.8,2024-05-30,2024-06-05,2024-06-06,6,7.0,0,False,Delivered,,8194.84,UPS
SHP-01440,PRD-0024,SUP-012,WH-007,WH-001,Ocean Freight,190,378269.1,2023-12-09,2023-12-26,2023-12-28,17,19.0,0,False,Delivered,,1384.91,DB Schenker
SHP-01441,PRD-0023,SUP-003,WH-004,WH-006,Ocean Freight,176,134492.16,2023-06-13,2023-07-10,2023-07-11,27,28.0,0,False,Delivered,,1785.67,Kuehne+Nagel
SHP-01442,PRD-0001,SUP-012,WH-006,WH-005,Air Freight,491,553415.92,2024-10-06,2024-10-13,,7,,1,True,Delayed,,5940.92,Maersk
SHP-01443,PRD-0007,SUP-002,WH-005,WH-003,Air Freight,327,569741.91,2023-05-26,2023-05-30,2023-05-29,4,3.0,0,False,Delivered,,5690.05,DHL
SHP-01444,PRD-0004,SUP-010,WH-007,WH-004,Ocean Freight,170,338687.6,2023-11-19,2023-12-20,2023-12-20,31,31.0,0,False,Delivered,,11817.02,UPS
SHP-01445,PRD-0042,SUP-002,WH-001,WH-004,Rail,486,346916.52,2023-03-02,2023-03-25,2023-03-25,23,23.0,0,False,Delivered,,2909.77,UPS
SHP-01446,PRD-0048,SUP-011,WH-006,WH-007,Rail,107,209986.43,2024-11-01,2024-11-21,,20,,17,True,Delayed,,12698.97,Kuehne+Nagel
SHP-01447,PRD-0036,SUP-004,WH-001,WH-004,Ocean Freight,356,490610.72,2024-09-01,2024-09-18,2024-09-20,17,19.0,0,False,Delivered,Taiwan Strait Tension,9406.2,FedEx
SHP-01448,PRD-0067,SUP-012,WH-006,WH-004,Rail,323,186887.8,2023-01-13,2023-01-26,,13,,2,True,Delayed,,10541.2,FedEx
SHP-01449,PRD-0073,SUP-007,WH-003,WH-007,Air Freight,325,220642.5,2023-03-07,2023-03-13,2023-03-14,6,7.0,0,False,Delivered,,13400.22,XPO Logistics
SHP-01450,PRD-0036,SUP-004,WH-006,WH-001,Air Freight,40,55124.8,2024-01-03,2024-01-06,2024-01-08,3,5.0,0,False,Delivered,,6231.84,Kuehne+Nagel
SHP-01451,PRD-0020,SUP-008,WH-003,WH-004,Road,208,60103.68,2024-08-06,2024-08-13,2024-08-12,7,6.0,0,False,Delivered,,10813.51,Kuehne+Nagel
SHP-01452,PRD-0023,SUP-003,WH-005,WH-003,Rail,499,381315.84,2023-09-27,2023-10-14,2023-10-14,17,17.0,0,False,Delivered,,3423.5,DHL
SHP-01453,PRD-0062,SUP-013,WH-002,WH-006,Ocean Freight,444,850859.4,2024-08-06,2024-09-07,2024-09-09,32,34.0,0,False,Delivered,,12728.37,UPS
SHP-01454,PRD-0043,SUP-015,WH-006,WH-004,Ocean Freight,76,36564.36,2023-12-02,2023-12-16,2023-12-18,14,16.0,0,False,Delivered,,13502.89,CMA CGM
SHP-01455,PRD-0044,SUP-015,WH-007,WH-006,Ocean Freight,123,82539.15,2023-10-20,2023-11-09,2023-11-09,20,20.0,0,False,Delivered,,4754.19,MSC
SHP-01456,PRD-0006,SUP-008,WH-001,WH-005,Road,12,197.52,2023-03-13,2023-03-23,2023-03-22,10,9.0,0,False,Delivered,,9630.66,XPO Logistics
SHP-01457,PRD-0032,SUP-009,WH-002,WH-005,Air Freight,211,113465.25,2024-07-23,2024-07-29,2024-07-28,6,5.0,0,False,Delivered,,6772.26,CMA CGM
SHP-01458,PRD-0047,SUP-007,WH-002,WH-005,Multimodal,299,198308.76,2024-09-23,2024-10-11,2024-10-13,18,20.0,0,False,Delivered,,12938.42,MSC
SHP-01459,PRD-0018,SUP-006,WH-001,WH-006,Air Freight,421,359079.32,2023-06-25,2023-06-29,2023-06-29,4,4.0,0,False,Delivered,Rotterdam Port Strike,13258.12,Maersk
SHP-01460,PRD-0032,SUP-009,WH-007,WH-004,Air Freight,315,169391.25,2024-12-11,2024-12-16,,5,,2,True,Delayed,,2066.02,Kuehne+Nagel
SHP-01461,PRD-0037,SUP-014,WH-003,WH-007,Multimodal,341,37881.69,2023-04-28,2023-05-28,2023-06-07,30,40.0,10,True,Delivered,,11969.87,CMA CGM
SHP-01462,PRD-0025,SUP-001,WH-006,WH-007,Road,232,269716.24,2023-03-11,2023-03-20,2023-03-21,9,10.0,0,False,Delivered,,1774.96,MSC
SHP-01463,PRD-0001,SUP-012,WH-006,WH-003,Multimodal,363,409144.56,2024-05-30,2024-06-24,,25,,16,True,Delayed,,14597.62,CMA CGM
SHP-01464,PRD-0067,SUP-012,WH-002,WH-004,Air Freight,202,116877.2,2024-12-21,2024-12-26,2024-12-26,5,5.0,0,False,Delivered,,9208.12,CMA CGM
SHP-01465,PRD-0051,SUP-001,WH-007,WH-003,Ocean Freight,396,413677.44,2024-06-04,2024-07-18,2024-07-18,44,44.0,0,False,Delivered,,7256.23,Maersk
SHP-01466,PRD-0014,SUP-002,WH-001,WH-002,Multimodal,494,337298.26,2023-02-25,2023-03-14,2023-05-08,17,72.0,55,True,Delivered,Chinese New Year Congestion,2501.21,FedEx
SHP-01467,PRD-0064,SUP-013,WH-003,WH-001,Air Freight,498,888402.12,2023-04-01,2023-04-05,2023-04-04,4,3.0,0,False,Delivered,,14357.07,DHL
SHP-01468,PRD-0002,SUP-004,WH-001,WH-007,Ocean Freight,375,748005.0,2024-12-18,2025-01-01,2024-12-31,14,13.0,0,False,Delivered,,10499.0,DHL
SHP-01469,PRD-0071,SUP-005,WH-003,WH-007,Air Freight,377,569051.34,2023-05-15,2023-05-22,2023-05-21,7,6.0,0,False,Delivered,,3070.66,CMA CGM
SHP-01470,PRD-0027,SUP-002,WH-006,WH-002,Rail,432,515859.84,2024-05-30,2024-06-19,2024-06-18,20,19.0,0,False,Delivered,,1050.13,DHL
SHP-01471,PRD-0068,SUP-004,WH-005,WH-007,Ocean Freight,46,35523.04,2024-03-26,2024-05-08,2024-05-08,43,43.0,0,False,Delivered,,10320.05,CMA CGM
SHP-01472,PRD-0070,SUP-001,WH-005,WH-002,Road,91,156055.9,2024-09-04,2024-09-12,2024-09-11,8,7.0,0,False,Delivered,Taiwan Strait Tension,8814.2,XPO Logistics
SHP-01473,PRD-0003,SUP-003,WH-003,WH-004,Rail,420,528620.4,2023-08-12,2023-08-30,,18,,9,True,Delayed,,13055.79,MSC
SHP-01474,PRD-0019,SUP-002,WH-005,WH-002,Multimodal,474,61913.88,2024-03-05,2024-03-25,2024-03-27,20,22.0,0,False,Delivered,,6020.19,Maersk
SHP-01475,PRD-0005,SUP-011,WH-004,WH-005,Multimodal,40,70829.2,2024-01-28,2024-02-07,2024-02-09,10,12.0,0,False,Delivered,,4687.31,FedEx
SHP-01476,PRD-0019,SUP-002,WH-005,WH-001,Road,106,13845.72,2023-09-18,2023-09-26,2023-09-27,8,9.0,0,False,Delivered,Suez Canal Delay,10815.74,DB Schenker
SHP-01477,PRD-0015,SUP-012,WH-006,WH-001,Air Freight,70,88612.3,2023-12-19,2023-12-23,,4,,1,True,Delayed,,1509.2,CMA CGM
SHP-01478,PRD-0002,SUP-004,WH-007,WH-001,Multimodal,61,121675.48,2023-09-19,2023-10-17,2023-10-18,28,29.0,0,False,Delivered,,10251.83,XPO Logistics
SHP-01479,PRD-0071,SUP-005,WH-005,WH-004,Multimodal,380,573579.6,2024-10-13,2024-11-11,,29,,20,True,Delayed,,4804.8,MSC
SHP-01480,PRD-0046,SUP-008,WH-004,WH-002,Rail,154,108696.28,2024-11-04,2024-11-21,2024-11-21,17,17.0,0,False,Delivered,,14219.07,CMA CGM
SHP-01481,PRD-0025,SUP-001,WH-007,WH-005,Rail,133,154621.81,2024-01-10,2024-01-27,2024-01-26,17,16.0,0,False,Delivered,,1347.72,UPS
SHP-01482,PRD-0071,SUP-005,WH-007,WH-006,Rail,298,449807.16,2024-11-15,2024-11-25,2024-11-27,10,12.0,0,False,Delivered,,10192.06,Kuehne+Nagel
SHP-01483,PRD-0012,SUP-007,WH-002,WH-007,Rail,251,484199.08,2023-12-05,2023-12-23,2023-12-25,18,20.0,0,False,Delivered,,14868.7,FedEx
SHP-01484,PRD-0032,SUP-009,WH-005,WH-007,Air Freight,185,99483.75,2024-02-07,2024-02-14,2024-02-14,7,7.0,0,False,Delivered,,4426.15,Maersk
SHP-01485,PRD-0064,SUP-013,WH-002,WH-006,Multimodal,175,312189.5,2024-07-02,2024-07-19,2024-07-27,17,25.0,8,True,Delivered,,11840.61,UPS
SHP-01486,PRD-0028,SUP-010,WH-007,WH-005,Ocean Freight,455,227486.35,2024-08-12,2024-09-19,2024-09-19,38,38.0,0,False,Delivered,,14716.39,CMA CGM
SHP-01487,PRD-0049,SUP-005,WH-003,WH-002,Road,145,12488.85,2023-09-03,2023-09-08,,5,,9,True,Delayed,Suez Canal Delay,9829.84,DHL
SHP-01488,PRD-0064,SUP-013,WH-001,WH-007,Rail,346,617243.24,2023-09-11,2023-09-24,,13,,11,True,Delayed,,11600.73,DHL
SHP-01489,PRD-0067,SUP-012,WH-002,WH-006,Rail,50,28930.0,2023-04-17,2023-04-30,2023-04-30,13,13.0,0,False,Delivered,,5651.73,XPO Logistics
SHP-01490,PRD-0027,SUP-002,WH-006,WH-007,Air Freight,100,119412.0,2024-04-02,2024-04-08,2024-04-09,6,7.0,0,False,Delivered,,6607.59,XPO Logistics
SHP-01491,PRD-0031,SUP-015,WH-007,WH-002,Road,356,54952.16,2024-04-16,2024-04-17,2024-04-17,1,1.0,0,True,Delivered,,574.66,XPO Logistics
SHP-01492,PRD-0026,SUP-009,WH-004,WH-006,Road,175,321926.5,2024-02-25,2024-02-29,2024-03-02,4,6.0,0,False,Delivered,,6219.72,DHL
SHP-01493,PRD-0028,SUP-010,WH-004,WH-007,Ocean Freight,426,212987.22,2024-04-24,2024-05-08,2024-05-09,14,15.0,0,False,Delivered,,6702.06,XPO Logistics
SHP-01494,PRD-0050,SUP-009,WH-001,WH-006,Ocean Freight,383,91973.62,2023-03-06,2023-03-21,,15,,14,True,Delayed,,2094.75,FedEx
SHP-01495,PRD-0013,SUP-011,WH-004,WH-002,Ocean Freight,403,525213.78,2023-07-10,2023-08-13,,34,,26,True,Delayed,Rotterdam Port Strike,13793.4,DB Schenker
SHP-01496,PRD-0026,SUP-009,WH-005,WH-006,Ocean Freight,407,748709.06,2024-06-25,2024-07-14,,19,,13,True,Delayed,,5983.33,Maersk
SHP-01497,PRD-0051,SUP-001,WH-004,WH-007,Air Freight,450,470088.0,2024-09-07,2024-09-13,2024-09-14,6,7.0,0,False,Delivered,,9957.25,DHL
SHP-01498,PRD-0001,SUP-012,WH-004,WH-001,Multimodal,196,220915.52,2023-08-29,2023-09-13,2023-09-22,15,24.0,9,True,Delivered,,12822.39,DHL
SHP-01499,PRD-0052,SUP-011,WH-007,WH-005,Ocean Freight,56,103170.48,2023-12-29,2024-01-26,2024-01-25,28,27.0,0,False,Delivered,,13629.49,XPO Logistics
SHP-01500,PRD-0030,SUP-005,WH-007,WH-002,Road,423,337389.03,2024-04-15,2024-04-22,2024-04-21,7,6.0,0,False,Delivered,,2544.24,DHL
SHP-01501,PRD-0058,SUP-006,WH-006,WH-001,Air Freight,497,97332.48,2024-01-26,2024-01-28,2024-01-29,2,3.0,0,False,Delivered,Red Sea Crisis,12389.67,XPO Logistics
SHP-01502,PRD-0010,SUP-010,WH-002,WH-005,Road,142,269009.06,2023-08-16,2023-08-24,2023-08-25,8,9.0,0,False,Delivered,,11734.39,Kuehne+Nagel
SHP-01503,PRD-0008,SUP-013,WH-006,WH-003,Air Freight,88,29170.24,2023-07-25,2023-07-30,,5,,0,False,Lost,,2296.19,CMA CGM
SHP-01504,PRD-0067,SUP-012,WH-002,WH-003,Rail,353,204245.8,2024-12-30,2025-01-12,2025-01-13,13,14.0,0,False,Delivered,,12899.35,CMA CGM
SHP-01505,PRD-0061,SUP-011,WH-004,WH-005,Road,200,275674.0,2024-11-11,2024-11-18,2024-11-24,7,13.0,6,True,Delivered,,9910.13,DB Schenker
SHP-01506,PRD-0003,SUP-003,WH-006,WH-004,Ocean Freight,130,163620.6,2023-09-06,2023-10-20,,44,,68,True,Delayed,Suez Canal Delay,293.43,UPS
SHP-01507,PRD-0028,SUP-010,WH-003,WH-006,Ocean Freight,348,173989.56,2023-08-23,2023-09-25,2023-09-27,33,35.0,0,False,Delivered,,1048.51,FedEx
SHP-01508,PRD-0041,SUP-013,WH-007,WH-003,Ocean Freight,138,268364.46,2024-11-10,2024-12-19,,39,,16,True,Delayed,,8616.42,CMA CGM
SHP-01509,PRD-0039,SUP-001,WH-002,WH-003,Ocean Freight,149,34661.87,2024-10-03,2024-10-21,2024-11-04,18,32.0,14,True,Delivered,,450.22,MSC
